Date,benchmark,binary,continuous,cum_benchmark,cum_binary,cum_continuous,risk_score,weight_stocks
2013-03-01,0.023167816935460273,0.00798795037051333,0.017623280297594694,1.7500463102764714,1.877139663619718,1.9902286543926044,0.921413833819382,0.1628689329444944
2013-04-01,0.015399267892084364,0.014999267892084365,0.014381727059862561,1.7769957422319727,1.9052953843052072,2.0188515796867965,0.5160170486345831,0.4871863610923336
2013-05-01,0.006151301108868238,-0.011293717906736245,-0.013224642181092153,1.7879265781116185,1.8837775157058574,1.9921529899287058,0.5460703628492062,0.4631437097206351
2013-06-01,-0.014268990333666319,-0.015192672459507705,-0.01455361880834552,1.7624146710512387,1.8551579009231531,1.9631599547053777,0.4727606265824889,0.521791498734009
2013-07-01,0.032071371688197264,0.012095986861953732,0.025331911378258083,1.818937727035255,1.8775978665195692,2.01289054869932,0.4673797978721244,0.5260961617023006
2013-08-01,-0.021306225837113106,-0.021306225837113106,-0.01961136873826769,1.7801830290393967,1.8375933423442217,1.9734150099190033,0.581653626598035,0.434677098721572
2013-09-01,0.02346565489598069,0.02306565489598069,0.021863457630450302,1.8219561896505168,1.8799786362178852,2.016560685375662,0.46628998752639644,0.5269680099788829
2013-10-01,0.03110535881575089,0.015528109487673983,0.024752021723785413,1.8786287906761743,1.9091711503155646,2.066474639267412,0.3621587072097724,0.610273034232182
2013-11-01,0.01677261072304919,0.01677261072304919,0.014357182135033928,1.9101383000752985,1.9411929348234838,2.0961433920408026,0.2218649981488326,0.722508001480934
2013-12-01,0.013321515377326235,0.013321515377326235,0.013547664975411164,1.9355842368125715,1.967052566355092,2.124541240456593,0.31538411112670944,0.6476927110986324
2014-01-01,-0.014997738611680973,-0.014997738611680973,-0.02125575680413488,1.9065548503679666,1.937551226129462,2.079382508529093,0.5268850335374773,0.47849197317001824
2014-02-01,0.028805470343055795,0.028405470343055794,0.030628008528857754,1.9614740595676503,1.992588280021434,2.1430698537350796,0.49980700100853315,0.5001543991931735
2014-03-01,0.004382355543659871,7.57575561101914e-05,0.0031775688497743503,1.9700699362863419,1.9927392336398622,2.1498796057451988,0.2503658287230728,0.6997073370215418
2014-04-01,0.007457487335649416,0.007457487335649416,0.007384298098956336,1.984761707886541,2.007600061237983,2.1657549576308877,0.0663886359805496,0.8468890912155603
2014-05-01,0.018637367776708772,0.018637367776708772,0.019633515141875568,2.021752441785551,2.0450164419278187,2.208276340385126,0.19329243698673637,0.7453660504106109
2014-06-01,0.012151689072102853,0.012151689072102853,0.01729139320897346,2.046320148838894,2.069866845877464,2.2464605149007983,0.37959309625976767,0.5963255229921859
2014-07-01,-0.00906842555789399,-0.00906842555789399,-0.010801357148068437,2.0277632469015296,2.051096412470871,2.2221956925603212,0.12116828581583672,0.8030653713473307
2014-08-01,0.028269734102614852,0.028269734102614852,0.027973303085661948,2.085087574714491,2.10908036267025,2.2843578461839633,0.33150421522550094,0.6347966278195992
2014-09-01,-0.010739086634555394,-0.010739086634555394,-0.012457343158146198,2.062695638608997,2.086430765936295,2.255900816598046,0.30660949276838473,0.6547124057852922
2014-10-01,0.018383915720699605,0.018383915720699605,0.018819228065217863,2.1006160613866394,2.1247875332943424,2.298355128558116,0.7429484420177708,0.3056412463857834
2014-11-01,0.019106409970791837,0.018706409970791836,0.019901220612193887,2.1407512930467223,2.164534679992974,2.344095201016718,0.41002671622197995,0.5719786270224161
2014-12-01,-0.0009324576081823739,0.0002734236031643848,-1.7156695312770572e-05,2.1387551332162946,2.165126514864352,2.34405498408957,0.46346130906481037,0.5292309527481518
2015-01-01,-0.009580448235731653,-0.009580448235731653,-0.008193332887602657,2.1182649003736107,2.144383632364884,2.32484936129808,0.6230851224082522,0.4015319020733983
2015-02-01,0.03012804676647585,0.02972804676647585,0.025388848180578193,2.1820840843558513,2.2081319692730923,2.383874608774791,0.8466423487667597,0.22268612098659224
2015-03-01,-0.00792889264602377,-0.00014606317844218842,-0.004237520708659832,2.164782573906397,2.2078094424992405,2.37377289075326,0.7519867748832825,0.29841058009337407
2015-04-01,0.004606109752737892,-0.0006174438016921487,-0.00039250172630967995,2.174753800032624,2.206446244243652,2.372841180795772,0.5755877249598309,0.43952982003213525
2015-05-01,0.0059599471299604636,-0.0009307346267837084,0.0006301324947297058,2.1877152177014993,2.2043926283219974,2.374336385128624,0.434964473688662,0.5520284210490705
2015-06-01,-0.01649627220430243,-0.013077346105511823,-0.015077083152554132,2.1516260719648006,2.175565022968992,2.338538318017905,0.48636407437962437,0.5109087404963005
2015-07-01,0.01699857572193116,0.01699857572193116,0.016287294775476874,2.1882006506743754,2.2125465297499147,2.376626780947211,0.49599009493604496,0.5032079240511641
2015-08-01,-0.03792758546269932,-0.03792758546269932,-0.03278948725660861,2.1052074834863888,2.128629982152626,2.2986984073996277,0.4772430395151621,0.5182055683878704
2015-09-01,-0.012072403266201397,-0.012072403266201397,-0.008832530395682199,2.079792569786716,2.1029323026035525,2.2783950838457643,0.6127334195581751,0.40981326435346
2015-10-01,0.05129117370255259,0.05089117370255259,0.04428049045788554,2.1864675717489246,2.2099529957000588,2.37928353561529,0.7921404112129703,0.2662876710296238
2015-11-01,0.0006351076428644069,-0.0023826336500295466,-0.0009435556639712484,2.187856214014617,2.2046874873275204,2.377038549159067,0.7630545206545176,0.2895563834763859
2015-12-01,-0.01114027093226201,-0.004992928969919477,-0.0060352710095973655,2.1634829030296614,2.193679639302424,2.362692477314632,0.7979300873007177,0.2616559301594259
2016-01-01,-0.024924638694764998,-4.20263938404002e-05,-0.0056169022496178,2.1095588733493456,2.1935874468579426,2.3494214646236484,0.6809127387366118,0.3552698090107106
2016-02-01,0.0030504044344185407,0.006929834678429391,0.006238045483281725,2.1159938810912777,2.2087886452173464,2.3640772625793693,0.6614531094392431,0.3708375124486055
2016-03-01,0.04384498251417039,0.020441697652024853,0.02953454466810811,2.2087695958078166,2.2539400348801046,2.4338992080898785,0.7302445254430442,0.3158043796455646
2016-04-01,0.003384119814371054,0.002827541298643987,0.003010165054734363,2.2162443367623705,2.2603131434133954,2.441225646432816,0.6226959919969605,0.40184320640243165
2016-05-01,0.01025702847803066,0.003507798792200177,0.005382435018383262,2.238976418038816,2.268241867127855,2.454365384839951,0.6762810147187606,0.3589751882249915
2016-06-01,0.009822506954317571,0.016174416797905225,0.012933233893553183,2.2609687794755557,2.3049293564852396,2.486108266422327,0.4289889678616489,0.5568088257106808
2016-07-01,0.02405320354489519,0.011254606140819988,0.01639140221996951,2.3153523217369347,2.3308704285748947,2.5268590669796467,0.48201742230674444,0.5143860621546045
2016-08-01,-0.00014393157493308942,-0.00014393157493308942,-0.00033114814352830997,2.315019069430742,2.330534942723145,2.5260223022906585,0.4586632384300621,0.5330694092559503
2016-09-01,0.00024116788584328087,0.00024116788584328087,0.00026171802681103845,2.3155773776854036,2.3310969929081655,2.5266834078632945,0.5549784569718121,0.45601723442255027
2016-10-01,-0.01367314265008411,-0.014068682248427049,-0.013132203014020242,2.283916157883003,2.2983015300246765,2.493502488399077,0.3883113064821868,0.5893509548142506
2016-11-01,0.011826470997081031,-0.013546100761912018,0.002725386178995777,2.3109268260839713,2.267168505917706,2.5002982456182514,0.5656872538880164,0.44745019688958687
2016-12-01,0.013175190061905907,0.012775190061905908,0.012844444410830111,2.3413737262367844,2.296132014483172,2.5324131874445914,0.2456186166998666,0.7035051066401067
2017-01-01,0.011584539247030198,0.004884310739890625,0.00893095732853535,2.36849746206034,2.307347036741719,2.5550300615598793,0.4746003163838592,0.5203197468929126
2017-02-01,0.026150706414100004,0.026150706414100004,0.02936695284671558,2.4304353438332207,2.367685791694995,2.630063508899649,0.24181479993757896,0.7065481600499369
2017-03-01,0.0005284617742207314,0.0005284617742207314,0.00019948206582657115,2.4317197360071514,2.3689370231292717,2.6305881594016594,0.498427090462936,0.5012583276296513
2017-04-01,0.009583350800267064,0.009583350800267064,0.009469291802528984,2.4550237592852406,2.3916393776456597,2.6554979662953113,0.3682274616448648,0.6054180306841082
2017-05-01,0.011214485158763044,0.011214485158763044,0.010398715170335249,2.4825555867981555,2.41846038195138,2.683111733282221,0.37142253196664554,0.6028619744266835
2017-06-01,0.003750341082106676,0.003750341082106676,0.0037833199170311752,2.491866017003938,2.42753043327726,2.6932628033423676,0.2452810316387142,0.7037751746890287
2017-07-01,0.01366450823946166,0.01366450823946166,0.013621002896394799,2.5259161407249233,2.460701442884321,2.7299477437874464,0.5115267718296329,0.4907785825362937
2017-08-01,0.005514306672780135,0.005117407401873863,0.004630138094231458,2.5398448169546057,2.473293854661939,2.742587778831218,0.5684564614323634,0.4452348308541093
2017-09-01,0.009797062934717642,-0.000547083721141442,0.006926193417395189,2.5647278364707264,2.4719407558564543,2.7615834722515875,0.5133631100965651,0.48930951192274796
2017-10-01,0.014524410523124497,0.005491979897137651,0.010995755630377543,2.6019789964477122,2.485516604794533,2.7919491692653553,0.1759407374056078,0.7592474100755138
2017-11-01,0.017739052649553028,0.004532299369543298,0.013937100804313863,2.6481356388587294,2.496781710135433,2.830860846277927,0.07933622177434695,0.8365310225805225
2017-12-01,0.009175521896184733,0.009175521896184733,0.010276090966485822,2.6724336653971448,2.519690985386774,2.8599510298477417,0.13318670719663037,0.7934506342426957
2018-01-01,0.029299771250994564,0.029299771250994564,0.04525536068065823,2.750735360476738,2.5935173548818,2.9893791452325216,0.3473334491973091,0.6221332406421528
2018-02-01,-0.025857771788946445,-0.025857771788946445,-0.031100779456341824,2.679607473273745,2.5264547749885944,2.896407123725257,0.41298947713061923,0.5696084182955046
2018-03-01,-0.01377003898323024,-0.01377003898323024,-0.014561356603611355,2.6427091739070105,2.491665394247633,2.8542315067274533,0.37578941991285647,0.5993684640697149
2018-04-01,-0.000666555532052385,-0.000666555532052385,-0.0011323076937903944,2.6409476614875373,2.490004560895074,2.850999638432527,0.22433759020015848,0.7205299278398732
2018-05-01,0.017228378467668087,0.017228378467668087,0.017104394589572566,2.6864469073129476,2.532903301856394,2.8997642612230057,0.24726051379008898,0.7021915889679289
2018-06-01,0.00386008989368269,0.00386008989368269,0.004411372294868466,2.6968168338697813,2.5426805362935654,2.9125562009466144,0.34118560762179817,0.6270515139025614
2018-07-01,0.022102364257954737,0.022102364257954737,0.025844099821696727,2.7564228618689555,2.5988797876983374,2.98782859414018,0.38585931777361326,0.5913125457811094
2018-08-01,0.02141776374119398,0.02141776374119398,0.022091998517861,2.8154592754952907,2.654541980983025,3.0538356990135473,0.25351840191244374,0.6971852784700451
2018-09-01,0.0010853263708326408,0.0010853263708326408,0.0008798035010444137,2.818514967692991,2.657423025397468,3.056522474353154,0.30979090291833045,0.6521672776653357
2018-10-01,-0.04405451534472235,-0.04405451534472235,-0.050159859155085196,2.6943466567994303,2.5403515419476768,2.903207737535247,0.3814411320913508,0.5948470943269194
2018-11-01,0.014213258655458706,0.014213258655458706,0.014721248460581532,2.732642102739991,2.5764582154891724,2.945946579972186,0.6121877998135634,0.41024976014914927
2018-12-01,-0.04493151909539288,-0.04527731196436216,-0.04450601727944549,2.6098603419198545,2.4598031131033253,2.8148342305796206,0.6201834618742132,0.4038532305006294
2019-01-01,0.0516669294031552,0.023289191741021974,0.038196065181656545,2.7447038119579217,2.517089939449552,2.922349822326398,0.6533139937431398,0.3773488050054882
2019-02-01,0.01898638496987028,0.005567492353510592,0.01237836575968393,2.7968158151600253,2.5311038184405352,2.9585237373049016,0.7495977866606433,0.3003217706714854
2019-03-01,0.019349716784555215,0.020600074636503884,0.01996999276609663,2.850933409081937,2.58324474601315,3.0176054349372055,0.5084162068710054,0.49326703450319564
2019-04-01,0.02370031706106603,0.006560983664867979,0.010683191281338371,2.9185014347971654,2.600193372594098,3.0498430910102456,0.5639126368984526,0.44886989048123793
2019-05-01,-0.03063995716287037,0.002519441930750399,-0.02179660063393263,2.8290786758552047,2.606744408805071,2.9833668791593366,0.4119894172270708,0.5704084662183434
2019-06-01,0.04613245530564214,0.02231476676939501,0.037181998492038806,2.9595910214252403,2.664913302314981,3.0942944219614374,0.6741411359759144,0.36068709121926845
2019-07-01,0.009795840476964345,0.009395840476964346,0.009192451119828625,2.9885827029481775,2.6899524025884727,3.1227385721856766,0.5905362727441703,0.4275709818046638
2019-08-01,0.0010746744030365228,0.018906728282659754,0.011674713789472949,2.9917944562803935,2.740810601757501,3.1591956512552923,0.3701563523594144,0.6038749181124684
2019-09-01,0.00921993155345554,-0.0014014012924822216,0.0046454168354141895,3.0193785963893065,2.736969626237749,3.173871431920001,0.47181798978263917,0.5225456081738887
2019-10-01,0.014090773200856057,0.014090773200856057,0.014087050143773601,3.0619239753985474,2.775535644498697,3.2185819179313486,0.5772378017218049,0.43820975862255607
2019-11-01,0.02157195155077167,0.02117195155077167,0.018656763260137897,3.1279756510479912,2.834299150691463,3.2786302388075548,0.7020673578815366,0.33834611369477074
2019-12-01,0.017239372539590354,0.0054326494617539115,0.012362847300223958,3.181899988591175,2.8496969044469163,3.3191634438038293,0.4925895862708363,0.505928330983331
2020-01-01,0.007868832762041084,0.01574800333222508,0.013116207252254505,3.20693782746694,2.8945739407939777,3.3626982794368674,0.35279104208763123,0.617767166329895
2020-02-01,-0.041184654662255946,-0.041184654662255946,-0.03235926612350673,3.0748612005193885,2.7753619126480125,3.2538838309195115,0.4056967327540804,0.5754426137967358
